round,val_loss,val_acc,test_loss,test_acc
372,10.7966,0.1836,11.2408,0.1905
373,10.7610,0.1876,11.3121,0.1906
374,10.8219,0.1904,11.3640,0.1923
375,10.7416,0.1838,11.3368,0.1898
376,10.6664,0.1850,11.2838,0.1893
377,10.7701,0.1850,11.3862,0.1921
378,10.8138,0.1878,11.3213,0.1895
379,10.8193,0.1820,11.3830,0.1890
380,10.7490,0.1840,11.3222,0.1891
381,10.7032,0.1852,11.3253,0.1873
382,10.8532,0.1834,11.4724,0.1894
383,10.8467,0.1884,11.4196,0.1902
384,10.8517,0.1844,11.4015,0.1929
385,10.9055,0.1862,11.4524,0.1925
386,10.9415,0.1864,11.5160,0.1915
387,11.0400,0.1862,11.5742,0.1892
388,10.9972,0.1850,11.5924,0.1887
389,11.0236,0.1862,11.5447,0.1886
390,11.0021,0.1842,11.6447,0.1871
391,11.0777,0.1814,11.6432,0.1916
392,11.1064,0.1820,11.7140,0.1903
393,11.0629,0.1856,11.6680,0.1908
394,11.1571,0.1864,11.6633,0.1915
395,11.1414,0.1822,11.6770,0.1913
396,11.0575,0.1840,11.6739,0.1899
397,11.1523,0.1836,11.7209,0.1899
398,11.1838,0.1874,11.6926,0.1912
399,11.1863,0.1800,11.6992,0.1908
400,11.1388,0.1850,11.7362,0.1913
401,11.2903,0.1856,11.7473,0.1918
402,11.3224,0.1876,11.8312,0.1882
403,11.2066,0.1932,11.7158,0.1906
404,11.1395,0.1816,11.7852,0.1907
405,11.2059,0.1886,11.7815,0.1945
406,11.1853,0.1880,11.7641,0.1939
407,11.2482,0.1810,11.8147,0.1908
408,11.2327,0.1798,11.7703,0.1918
409,11.3665,0.1814,11.8410,0.1918
410,11.3605,0.1850,11.8497,0.1920
411,11.3491,0.1822,11.8222,0.1927
412,11.2841,0.1842,11.8387,0.1912
413,11.2943,0.1856,11.8295,0.1908
414,11.4019,0.1836,11.8736,0.1921
415,11.3035,0.1900,11.9469,0.1935
416,11.4180,0.1844,11.8666,0.1907
417,11.2713,0.1860,11.8278,0.1901
418,11.3723,0.1808,11.8126,0.1931
419,11.4341,0.1900,11.8659,0.1922
420,11.3040,0.1854,11.8759,0.1911
421,11.3833,0.1834,11.9130,0.1888
422,11.2306,0.1862,11.8175,0.1897
423,11.3605,0.1860,11.9361,0.1914
424,11.3820,0.1780,11.8703,0.1887
425,11.3782,0.1836,11.9163,0.1897
426,11.3941,0.1864,11.9471,0.1899
427,11.3933,0.1774,11.8199,0.1905
428,11.3733,0.1876,11.9337,0.1914
429,11.5021,0.1808,12.0109,0.1933
430,11.4767,0.1852,12.0313,0.1910
431,11.4504,0.1872,12.0947,0.1914
432,11.6326,0.1852,12.1056,0.1918
433,11.6182,0.1830,12.1199,0.1916
434,11.4306,0.1870,12.0678,0.1936
435,11.5574,0.1908,12.1341,0.1918
436,11.4726,0.1890,12.1187,0.1933
437,11.6413,0.1816,12.1899,0.1922
438,11.5757,0.1896,12.2145,0.1920
439,11.6184,0.1886,12.1909,0.1917
440,11.6627,0.1836,12.2203,0.1927
441,11.8086,0.1798,12.2572,0.1916
442,11.6562,0.1876,12.2715,0.1928
443,11.7522,0.1832,12.3473,0.1939
444,11.7803,0.1858,12.3567,0.1942
445,11.6292,0.1850,12.3027,0.1924
446,11.7728,0.1848,12.3558,0.1926
447,11.8506,0.1808,12.3379,0.1928
448,11.6716,0.1862,12.2663,0.1915
449,11.7407,0.1914,12.2252,0.1909
450,11.5930,0.1846,12.2875,0.1888
451,11.7422,0.1868,12.2491,0.1938
452,11.6683,0.1980,12.2973,0.1941
453,11.7740,0.1856,12.3573,0.1923
454,11.5574,0.1882,12.2715,0.1931
455,11.5974,0.1856,12.3062,0.1903
456,11.6593,0.1846,12.2832,0.1919
457,11.6816,0.1816,12.3071,0.1937
458,11.7827,0.1852,12.3065,0.1920
459,11.7184,0.1814,12.3827,0.1918
460,11.7366,0.1904,12.3457,0.1910
461,11.6346,0.1926,12.3446,0.1912
462,11.6333,0.1844,12.2628,0.1949
463,11.6865,0.1764,12.2411,0.1922
464,11.7241,0.1898,12.3037,0.1891
465,11.7625,0.1900,12.3291,0.1916
466,11.7642,0.1920,12.3753,0.1910
467,11.6344,0.1882,12.2687,0.1927
468,11.8569,0.1846,12.3631,0.1920
469,11.7203,0.1812,12.3671,0.1890
470,11.7179,0.1828,12.2705,0.1918
471,11.7468,0.1828,12.2763,0.1910
472,11.6843,0.1870,12.2374,0.1893
473,11.7646,0.1822,12.3391,0.1911
474,11.9074,0.1846,12.3981,0.1938
