name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,174,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,175,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,176,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,177,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,178,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,179,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,180,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,181,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,182,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,183,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,184,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,185,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,186,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,187,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,188,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,189,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,190,nan,0.0122,nan,0.0100,nan,0.0098
