round,val_loss,val_acc,test_loss,test_acc
331,2.7547,0.3652,2.6195,0.3931
332,2.7396,0.3656,2.5977,0.3909
333,2.7657,0.3726,2.6581,0.3916
334,2.7247,0.3664,2.6150,0.3893
335,2.7288,0.3732,2.6291,0.3919
336,2.7680,0.3596,2.6159,0.3948
337,2.7479,0.3686,2.6196,0.3957
338,2.7782,0.3652,2.6405,0.3927
339,2.7336,0.3654,2.6359,0.3900
340,2.7622,0.3646,2.6411,0.3870
341,2.7633,0.3602,2.6457,0.3919
342,2.7810,0.3760,2.6883,0.3841
343,2.7542,0.3656,2.6299,0.3861
344,2.6879,0.3736,2.6056,0.3915
345,2.7642,0.3652,2.6354,0.3901
346,2.7176,0.3764,2.6186,0.3978
347,2.7654,0.3652,2.6496,0.3962
348,2.7693,0.3606,2.6587,0.3864
349,2.7602,0.3616,2.6173,0.3877
350,2.7486,0.3724,2.6414,0.3893
351,2.7244,0.3612,2.5983,0.3881
352,2.7437,0.3770,2.6209,0.3916
353,2.7535,0.3716,2.6543,0.3905
354,2.7327,0.3674,2.6406,0.3923
355,2.7487,0.3678,2.6211,0.3900
356,2.7638,0.3738,2.6473,0.3891
357,2.7551,0.3680,2.6241,0.3970
358,2.7716,0.3704,2.6468,0.3927
359,2.7790,0.3670,2.6546,0.3952
360,2.7611,0.3676,2.6396,0.3968
361,2.7657,0.3640,2.6795,0.3882
362,2.7134,0.3720,2.6315,0.3949
363,2.7888,0.3646,2.6700,0.3961
364,2.7904,0.3676,2.6626,0.3924
365,2.7560,0.3690,2.6619,0.3932
366,2.7360,0.3760,2.6656,0.3972
367,2.7534,0.3776,2.6455,0.3961
368,2.7615,0.3670,2.6595,0.3961
369,2.8011,0.3716,2.6985,0.3955
370,2.7498,0.3734,2.6447,0.4010
371,2.7846,0.3750,2.6847,0.3958
372,2.7746,0.3732,2.6702,0.3928
373,2.7884,0.3648,2.6766,0.3945
374,2.7298,0.3766,2.6369,0.3929
375,2.8046,0.3710,2.6811,0.3919
376,2.7022,0.3782,2.6288,0.3994
377,2.7529,0.3708,2.6565,0.3969
378,2.7131,0.3820,2.6306,0.3951
379,2.7291,0.3822,2.6476,0.4016
380,2.7623,0.3660,2.6615,0.3923
381,2.7738,0.3698,2.6692,0.3993
382,2.7262,0.3730,2.6369,0.3988
383,2.7352,0.3708,2.6503,0.4005
384,2.7846,0.3738,2.6565,0.4008
385,2.7297,0.3752,2.6426,0.4010
386,2.7684,0.3690,2.6572,0.4042
387,2.7232,0.3714,2.6226,0.4001
388,2.7579,0.3734,2.6361,0.4041
389,2.7253,0.3742,2.6507,0.3992
390,2.7439,0.3766,2.6686,0.3964
391,2.7424,0.3728,2.6503,0.4013
392,2.7648,0.3828,2.6721,0.4011
393,2.7122,0.3834,2.6504,0.3996
394,2.7423,0.3764,2.6508,0.4012
395,2.7313,0.3716,2.6354,0.4017
396,2.7543,0.3744,2.6631,0.3972
397,2.7909,0.3748,2.6959,0.4055
398,2.7913,0.3754,2.6745,0.4012
399,2.8012,0.3708,2.6689,0.4074
400,2.7467,0.3746,2.6398,0.4010
401,2.7363,0.3796,2.6447,0.4055
402,2.7816,0.3724,2.6768,0.4063
403,2.8140,0.3666,2.7112,0.4041
404,2.7294,0.3730,2.6489,0.4032
405,2.7728,0.3692,2.6623,0.3998
406,2.7531,0.3708,2.6799,0.4018
407,2.7866,0.3792,2.6883,0.4063
408,2.7887,0.3694,2.6813,0.3947
409,2.7277,0.3758,2.6446,0.4002
410,2.7863,0.3768,2.6801,0.4000
411,2.7549,0.3746,2.6550,0.4063
412,2.7598,0.3808,2.6892,0.3941
413,2.7546,0.3784,2.6553,0.4035
414,2.7458,0.3748,2.6557,0.4029
415,2.7367,0.3722,2.6595,0.4082
416,2.7580,0.3778,2.6458,0.4070
417,2.7562,0.3804,2.6618,0.4092
418,2.7322,0.3810,2.6375,0.4050
419,2.7580,0.3778,2.6735,0.4023
420,2.7805,0.3768,2.6788,0.4024
421,2.7412,0.3766,2.6652,0.4042
422,2.7755,0.3710,2.6466,0.4053
423,2.8368,0.3738,2.7208,0.4094
424,2.7768,0.3806,2.6951,0.4018
425,2.7839,0.3828,2.7117,0.4056
426,2.8002,0.3724,2.7267,0.4037
427,2.7660,0.3762,2.6926,0.4024
428,2.7349,0.3810,2.6677,0.4081
429,2.7588,0.3788,2.6786,0.4044
430,2.7500,0.3888,2.6993,0.4025
431,2.7580,0.3808,2.6602,0.4064
432,2.8027,0.3858,2.7152,0.4113
433,2.7482,0.3802,2.6826,0.4097
434,2.7497,0.3822,2.6656,0.4054
435,2.7738,0.3730,2.6892,0.4054
436,2.8183,0.3754,2.7232,0.4008
437,2.7852,0.3798,2.6936,0.4047
438,2.7587,0.3782,2.6677,0.4068
439,2.7502,0.3928,2.6867,0.4121
440,2.7992,0.3752,2.6773,0.4059
441,2.7696,0.3830,2.6905,0.4068
442,2.7439,0.3806,2.6888,0.4082
443,2.7806,0.3784,2.6878,0.4035
444,2.7520,0.3824,2.6880,0.4093
445,2.7371,0.3828,2.6335,0.4092
446,2.7977,0.3872,2.7084,0.4051
447,2.7724,0.3796,2.6707,0.4043
448,2.8136,0.3816,2.7077,0.4090
449,2.7821,0.3742,2.6926,0.4060
450,2.7646,0.3908,2.7144,0.4087
451,2.7166,0.3836,2.6446,0.4077
452,2.7146,0.3870,2.6599,0.4086
453,2.7409,0.3798,2.6641,0.4077
454,2.7867,0.3836,2.6823,0.4131
455,2.7433,0.3848,2.6464,0.4090
456,2.8173,0.3816,2.7199,0.4110
457,2.7851,0.3866,2.6898,0.4118
458,2.7619,0.3796,2.6824,0.4094
