name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,523,4.5727,0.0524,4.5325,0.0536,4.5638,0.0521
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,524,4.2505,0.0658,4.2042,0.0678,4.2451,0.0624
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,525,4.2178,0.0660,4.1939,0.0689,4.2388,0.0637
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,526,4.3261,0.0530,4.2644,0.0568,4.3366,0.0514
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,527,4.2817,0.0570,4.2622,0.0609,4.3168,0.0543
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,528,4.7037,0.0448,4.5996,0.0485,4.7046,0.0448
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,529,4.4042,0.0424,4.3477,0.0463,4.4086,0.0446
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,530,4.3634,0.0548,4.2643,0.0559,4.3490,0.0527
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,531,4.5405,0.0500,4.4501,0.0540,4.5555,0.0480
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,532,4.6687,0.0308,4.6165,0.0364,4.6699,0.0314
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,533,4.3185,0.0562,4.2716,0.0637,4.3147,0.0556
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,534,4.7091,0.0342,4.6148,0.0394,4.6963,0.0376
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,535,4.2012,0.0658,4.1579,0.0646,4.2019,0.0587
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,536,4.2490,0.0708,4.1884,0.0793,4.2661,0.0685
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,537,4.4955,0.0500,4.4614,0.0515,4.4821,0.0528
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,538,4.2632,0.0542,4.2284,0.0546,4.2686,0.0545
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,539,4.3194,0.0440,4.2800,0.0490,4.3259,0.0461
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,540,4.5947,0.0392,4.5053,0.0436,4.6030,0.0379
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,541,5.1357,0.0306,5.0414,0.0345,5.1096,0.0309
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,542,4.4685,0.0368,4.4364,0.0364,4.4972,0.0350
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,543,4.3062,0.0456,4.2535,0.0515,4.3046,0.0490
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,544,4.4620,0.0530,4.4027,0.0517,4.4747,0.0490
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,545,4.4841,0.0508,4.4059,0.0552,4.4795,0.0508
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,546,4.3125,0.0512,4.2803,0.0564,4.3464,0.0500
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,547,4.4301,0.0520,4.4035,0.0534,4.4619,0.0484
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,548,4.3426,0.0590,4.2575,0.0617,4.3474,0.0590
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,549,4.3395,0.0496,4.3119,0.0554,4.3213,0.0550
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,550,4.3820,0.0502,4.3074,0.0563,4.3812,0.0532
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,551,4.7588,0.0422,4.6137,0.0442,4.7517,0.0417
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,552,4.4798,0.0384,4.4365,0.0422,4.4853,0.0407
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,553,4.3176,0.0486,4.2662,0.0583,4.3103,0.0552
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,554,4.4799,0.0480,4.3946,0.0494,4.4703,0.0477
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,555,4.2479,0.0542,4.2281,0.0546,4.2477,0.0533
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,556,4.5384,0.0452,4.4762,0.0440,4.5607,0.0434
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,557,4.8807,0.0348,4.7418,0.0349,4.8815,0.0354
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,558,4.5645,0.0370,4.5891,0.0408,4.6011,0.0353
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,559,4.4059,0.0616,4.3986,0.0633,4.4221,0.0590
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,560,4.6531,0.0432,4.6144,0.0456,4.6725,0.0420
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,561,4.1801,0.0596,4.1612,0.0616,4.1890,0.0584
