name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_CosineAnnealingWarmRestarts,62,2.3379,0.4212,2.2077,0.4581,1.7754,0.5180,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,63,2.3065,0.4288,2.1823,0.4646,1.7101,0.5317,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,64,2.3192,0.4262,2.1799,0.4698,1.6601,0.5409,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,65,2.2553,0.4348,2.1684,0.4710,1.6312,0.5481,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,66,2.3156,0.4336,2.1718,0.4740,1.5890,0.5575,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,67,2.2807,0.4448,2.1522,0.4774,1.5709,0.5600,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,68,2.2748,0.4454,2.1499,0.4760,1.5497,0.5668,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,69,2.2844,0.4350,2.1480,0.4798,1.5330,0.5719,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,70,2.2808,0.4500,2.1460,0.4799,1.5253,0.5714,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,71,3.3768,0.2136,3.3082,0.2443,3.0898,0.2621,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,72,3.3610,0.2244,3.2285,0.2562,3.2183,0.2440,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,73,3.3682,0.2248,3.1946,0.2625,3.2626,0.2335,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,74,3.3076,0.2328,3.1525,0.2751,3.2591,0.2366,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,75,3.3772,0.2220,3.2116,0.2578,3.2923,0.2304,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,76,3.4613,0.1976,3.3596,0.2379,3.3079,0.2296,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,77,3.4517,0.2140,3.3007,0.2368,3.3162,0.2259,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,78,3.3938,0.2038,3.2660,0.2395,3.2919,0.2292,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,79,3.4162,0.2146,3.2866,0.2461,3.2944,0.2317,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,80,3.3883,0.2274,3.2522,0.2569,3.2708,0.2329,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,81,3.4893,0.1930,3.3302,0.2382,3.2761,0.2333,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,82,3.3339,0.2398,3.2411,0.2648,3.2488,0.2407,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,83,3.2922,0.2452,3.1920,0.2730,3.2158,0.2432,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,84,3.3004,0.2364,3.1972,0.2577,3.2070,0.2498,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,85,3.3007,0.2358,3.1973,0.2677,3.2021,0.2476,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,86,3.3277,0.2398,3.2094,0.2660,3.1706,0.2527,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,87,3.3727,0.2410,3.2613,0.2667,3.1344,0.2610,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,88,3.3203,0.2408,3.1551,0.2736,3.1216,0.2623,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,89,3.2376,0.2452,3.1227,0.2728,3.1073,0.2659,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,90,3.3359,0.2324,3.1931,0.2580,3.0932,0.2658,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,91,3.2642,0.2292,3.1296,0.2661,3.0519,0.2719,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,92,3.1861,0.2604,3.0635,0.2868,3.0087,0.2836,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,93,3.0663,0.2816,2.9735,0.3060,2.9969,0.2839,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,94,3.1365,0.2626,2.9818,0.3135,2.9657,0.2896,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,95,3.1067,0.2802,2.9801,0.3027,2.9290,0.2978,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,96,3.1117,0.2702,2.9296,0.3144,2.9116,0.2973,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,97,3.0198,0.2868,2.8901,0.3261,2.8402,0.3095,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,98,3.0666,0.2812,2.9321,0.3195,2.8106,0.3209,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,99,3.0316,0.2864,2.9056,0.3314,2.7993,0.3241,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,100,2.9735,0.2964,2.7962,0.3361,2.7514,0.3303,-1.0000,-1.0000
