name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_CosineAnnealingLR,76,2.3593,0.4400,2.2652,0.4755,1.4787,0.5846,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,77,2.3684,0.4390,2.2563,0.4723,1.4379,0.5954,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,78,2.3450,0.4388,2.2047,0.4840,1.4031,0.6011,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,79,2.3300,0.4492,2.2467,0.4793,1.3759,0.6118,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,80,2.3079,0.4574,2.2255,0.4870,1.3499,0.6146,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,81,2.3305,0.4524,2.2371,0.4891,1.3088,0.6247,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,82,2.3353,0.4554,2.2244,0.4887,1.2828,0.6325,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,83,2.3122,0.4644,2.2310,0.4882,1.2563,0.6398,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,84,2.2930,0.4652,2.2273,0.4911,1.2301,0.6443,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,85,2.2880,0.4616,2.2374,0.4948,1.2019,0.6539,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,86,2.3555,0.4552,2.2274,0.4958,1.1825,0.6590,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,87,2.3021,0.4698,2.2406,0.4951,1.1680,0.6627,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,88,2.2802,0.4608,2.2191,0.4951,1.1381,0.6701,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,89,2.3411,0.4710,2.2431,0.4949,1.1209,0.6752,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,90,2.3033,0.4716,2.2266,0.4983,1.1078,0.6789,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,91,2.3291,0.4682,2.2397,0.4984,1.0913,0.6832,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,92,2.3383,0.4714,2.2557,0.5005,1.0835,0.6824,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,93,2.3458,0.4648,2.2542,0.4998,1.0616,0.6878,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,94,2.3198,0.4668,2.2465,0.5016,1.0630,0.6897,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,95,2.3121,0.4686,2.2506,0.4988,1.0546,0.6918,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,96,2.3564,0.4706,2.2529,0.5012,1.0391,0.6949,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,97,2.3612,0.4708,2.2558,0.5015,1.0344,0.6965,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,98,2.2970,0.4774,2.2540,0.5017,1.0335,0.6993,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,99,2.3462,0.4754,2.2521,0.5011,1.0373,0.6962,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,100,2.3345,0.4716,2.2510,0.5009,1.0340,0.6967,-1.0000,-1.0000
