name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,68,3.3554,0.2248,3.2119,0.2527,3.2106,0.2414,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,69,3.3291,0.2262,3.2032,0.2532,3.2153,0.2387,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,70,3.3529,0.2168,3.2546,0.2505,3.1798,0.2447,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,71,3.2197,0.2424,3.1054,0.2735,3.1756,0.2504,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,72,3.3013,0.2500,3.1944,0.2751,3.1692,0.2505,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,73,3.3002,0.2322,3.1719,0.2614,3.1648,0.2516,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,74,3.2609,0.2394,3.1642,0.2674,3.1349,0.2547,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,75,3.3032,0.2296,3.1509,0.2661,3.1064,0.2624,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,76,3.2034,0.2554,3.0328,0.2786,3.0729,0.2681,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,77,3.2314,0.2498,3.1451,0.2763,3.0539,0.2699,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,78,3.1554,0.2584,3.0410,0.2859,3.0131,0.2782,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,79,3.1486,0.2648,2.9963,0.2992,3.0051,0.2793,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,80,3.1473,0.2670,3.0395,0.2941,2.9862,0.2830,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,81,3.0876,0.2864,3.0018,0.3083,2.9523,0.2904,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,82,3.1003,0.2738,2.9996,0.3080,2.9406,0.2896,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,83,3.0876,0.2792,2.9397,0.3158,2.9044,0.2986,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,84,3.0131,0.2868,2.9117,0.3089,2.8811,0.3017,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,85,2.9548,0.3004,2.9121,0.3233,2.8404,0.3119,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,86,3.0659,0.2814,2.9034,0.3212,2.8240,0.3136,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,87,3.0037,0.2910,2.8769,0.3259,2.7849,0.3187,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,88,2.9604,0.3018,2.8801,0.3308,2.7460,0.3266,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,89,2.9493,0.3106,2.8500,0.3347,2.7089,0.3358,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,90,2.9041,0.3064,2.7686,0.3469,2.6942,0.3382,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,91,2.8801,0.3174,2.7490,0.3506,2.6327,0.3485,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,92,2.8824,0.3234,2.7208,0.3586,2.6288,0.3510,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,93,2.9065,0.3080,2.7773,0.3405,2.5997,0.3553,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,94,2.7826,0.3416,2.6780,0.3678,2.5505,0.3657,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,95,2.8038,0.3340,2.7383,0.3585,2.5135,0.3737,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,96,2.7805,0.3336,2.6183,0.3711,2.4892,0.3769,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,97,2.7553,0.3476,2.6495,0.3721,2.4573,0.3824,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,98,2.6644,0.3544,2.6003,0.3797,2.3983,0.3933,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,99,2.6995,0.3564,2.6155,0.3862,2.3825,0.4018,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,100,2.7155,0.3612,2.5614,0.3947,2.3343,0.4084,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,101,2.6691,0.3602,2.5401,0.3970,2.2993,0.4120,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,102,2.6425,0.3654,2.5333,0.3936,2.2633,0.4215,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,103,2.6534,0.3496,2.5123,0.3996,2.2148,0.4311,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,104,2.5814,0.3746,2.4870,0.4139,2.1959,0.4343,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,105,2.5990,0.3670,2.4898,0.4024,2.1496,0.4409,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,106,2.5782,0.3790,2.4429,0.4195,2.1109,0.4512,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,107,2.4966,0.4042,2.4100,0.4257,2.0770,0.4575,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,108,2.5063,0.3896,2.3592,0.4385,2.0460,0.4651,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,109,2.4686,0.3974,2.3767,0.4316,2.0059,0.4746,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,110,2.6055,0.3764,2.4471,0.4147,1.9639,0.4790,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,111,2.4353,0.4124,2.3047,0.4507,1.9249,0.4885,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,112,2.4521,0.4112,2.3712,0.4445,1.8626,0.5008,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,113,2.4571,0.4124,2.3092,0.4513,1.8565,0.5006,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,114,2.4469,0.4158,2.2859,0.4613,1.7961,0.5153,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,115,2.3914,0.4260,2.2849,0.4606,1.7644,0.5237,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,116,2.4122,0.4162,2.2597,0.4611,1.7168,0.5367,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,117,2.3661,0.4356,2.2880,0.4704,1.6856,0.5404,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,118,2.3764,0.4190,2.2812,0.4635,1.6586,0.5464,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,119,2.4218,0.4218,2.3178,0.4563,1.6208,0.5578,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,120,2.3114,0.4432,2.2421,0.4711,1.5929,0.5588,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,121,2.3072,0.4458,2.2230,0.4777,1.5568,0.5708,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,122,2.3087,0.4406,2.1885,0.4795,1.5017,0.5832,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,123,2.3434,0.4454,2.2368,0.4849,1.4731,0.5904,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,124,2.3146,0.4542,2.1846,0.4853,1.4311,0.5973,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,125,2.3010,0.4548,2.1932,0.4870,1.4014,0.6050,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,126,2.2989,0.4572,2.2094,0.4906,1.3656,0.6124,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,127,2.2257,0.4556,2.1789,0.4930,1.3347,0.6225,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,128,2.2575,0.4680,2.1987,0.4918,1.3073,0.6292,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,129,2.2689,0.4694,2.2292,0.4938,1.2752,0.6348,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,130,2.2556,0.4670,2.1701,0.5005,1.2537,0.6418,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,131,2.2943,0.4694,2.2062,0.5019,1.2224,0.6514,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,132,2.2832,0.4670,2.1882,0.5009,1.2001,0.6552,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,133,2.3374,0.4586,2.2151,0.5073,1.1685,0.6634,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,134,2.2954,0.4742,2.1895,0.5086,1.1539,0.6651,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,135,2.2738,0.4792,2.2030,0.5068,1.1166,0.6746,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,136,2.2676,0.4778,2.1909,0.5081,1.1110,0.6788,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,137,2.2607,0.4712,2.2066,0.5097,1.0902,0.6842,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,138,2.2667,0.4854,2.2116,0.5102,1.0672,0.6869,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,139,2.2919,0.4768,2.2191,0.5148,1.0578,0.6922,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,140,2.3053,0.4904,2.2096,0.5164,1.0411,0.6985,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,141,2.2919,0.4822,2.2076,0.5154,1.0296,0.6992,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,142,2.2859,0.4846,2.2124,0.5121,1.0080,0.7054,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,143,2.2544,0.4882,2.2154,0.5144,1.0019,0.7075,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,144,2.3360,0.4844,2.2243,0.5160,0.9995,0.7052,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,145,2.2989,0.4856,2.2207,0.5170,0.9962,0.7074,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,146,2.2887,0.4862,2.2216,0.5162,0.9786,0.7125,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,147,2.2935,0.4822,2.2199,0.5152,0.9820,0.7146,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,148,2.3119,0.4938,2.2162,0.5170,0.9826,0.7128,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,149,2.3147,0.4900,2.2178,0.5171,0.9671,0.7164,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,150,2.3033,0.4828,2.2181,0.5174,0.9705,0.7154,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,151,3.3703,0.2276,3.2362,0.2706,3.0750,0.2758,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,152,3.2568,0.2528,3.1021,0.2943,3.2088,0.2510,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,153,3.3819,0.2428,3.2394,0.2738,3.2036,0.2535,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,154,3.4689,0.2062,3.3030,0.2488,3.2771,0.2402,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,155,3.4124,0.2290,3.3145,0.2497,3.2603,0.2425,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,156,3.3709,0.2304,3.1830,0.2697,3.2787,0.2373,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,157,3.4409,0.2188,3.2854,0.2586,3.2737,0.2390,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,158,3.5651,0.2022,3.4190,0.2305,3.2610,0.2384,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,159,3.4087,0.2192,3.2161,0.2618,3.2745,0.2398,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,160,3.3574,0.2378,3.2603,0.2672,3.2658,0.2438,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,161,3.4076,0.2284,3.3231,0.2568,3.2260,0.2469,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,162,3.3857,0.2302,3.2842,0.2590,3.2873,0.2380,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,163,3.3181,0.2362,3.1803,0.2636,3.2824,0.2397,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,164,3.5259,0.2008,3.4203,0.2331,3.2487,0.2454,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,165,3.4418,0.2150,3.3417,0.2488,3.3153,0.2335,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,166,3.3821,0.2312,3.2558,0.2637,3.2709,0.2413,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,167,3.3822,0.2338,3.2615,0.2668,3.2581,0.2422,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,168,3.4798,0.2248,3.3785,0.2635,3.2578,0.2434,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,169,3.4248,0.2356,3.2393,0.2713,3.2329,0.2508,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,170,3.4435,0.2226,3.2353,0.2609,3.2604,0.2465,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,171,3.3226,0.2318,3.1401,0.2767,3.2525,0.2430,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,172,3.4111,0.2186,3.2690,0.2543,3.2222,0.2509,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,173,3.3983,0.2404,3.2446,0.2745,3.2019,0.2562,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,174,3.3341,0.2472,3.2366,0.2744,3.1976,0.2548,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,175,3.3970,0.2178,3.2746,0.2438,3.1914,0.2573,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,176,3.4131,0.2262,3.2568,0.2570,3.1921,0.2554,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,177,3.2958,0.2388,3.1418,0.2833,3.2115,0.2546,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,178,3.2813,0.2500,3.1842,0.2797,3.1783,0.2591,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,179,3.3354,0.2350,3.1710,0.2658,3.1763,0.2582,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,180,3.2571,0.2508,3.1207,0.2810,3.1641,0.2606,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,181,3.3057,0.2474,3.0967,0.2820,3.1435,0.2655,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,182,3.2077,0.2592,3.0839,0.2903,3.1265,0.2688,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,183,3.3196,0.2462,3.1582,0.2791,3.1185,0.2711,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,184,3.2919,0.2398,3.0836,0.2823,3.1390,0.2652,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,185,3.2351,0.2590,3.1290,0.2933,3.0995,0.2724,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,186,3.2301,0.2598,3.1370,0.2908,3.1017,0.2705,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,187,3.2431,0.2688,3.1168,0.3029,3.0670,0.2751,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,188,3.2713,0.2528,3.1482,0.2895,3.0858,0.2762,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,189,3.1871,0.2690,3.0467,0.3055,3.0393,0.2837,-1.0000,-1.0000
