name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_ReduceLROnPlateau,83,2.4790,0.3878,2.3562,0.4211,1.9861,0.4648,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,84,2.4635,0.3954,2.3464,0.4238,1.9682,0.4670,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,85,2.4471,0.4004,2.3388,0.4289,1.9515,0.4727,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,86,2.4285,0.4092,2.3208,0.4302,1.9313,0.4737,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,87,2.4472,0.4006,2.3408,0.4338,1.9212,0.4768,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,88,2.4445,0.4056,2.2989,0.4356,1.8955,0.4831,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,89,2.4596,0.3998,2.3191,0.4303,1.8882,0.4830,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,90,2.3993,0.4100,2.3348,0.4332,1.8699,0.4899,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,91,2.4343,0.4078,2.2837,0.4443,1.8505,0.4931,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,92,2.4028,0.4100,2.2922,0.4358,1.8447,0.4971,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,93,2.3699,0.4138,2.2825,0.4461,1.8261,0.4980,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,94,2.3793,0.4152,2.2866,0.4389,1.8075,0.5029,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,95,2.4301,0.4080,2.2920,0.4381,1.7904,0.5071,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,96,2.4264,0.4082,2.2694,0.4449,1.7741,0.5093,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,97,2.3771,0.4146,2.2669,0.4472,1.7609,0.5139,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,98,2.3819,0.4156,2.2594,0.4504,1.7559,0.5159,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,99,2.3753,0.4188,2.2603,0.4474,1.7400,0.5192,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,100,2.3607,0.4140,2.2651,0.4521,1.7185,0.5264,-1.0000,-1.0000
