name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_ExponentialLR,163,2.4954,0.4542,2.4008,0.4972,1.1578,0.6700,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,164,2.5204,0.4444,2.4622,0.4888,1.1427,0.6736,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,165,2.4818,0.4560,2.4141,0.4919,1.1425,0.6754,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,166,2.5698,0.4540,2.4610,0.4940,1.1231,0.6772,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,167,2.4744,0.4576,2.4373,0.4991,1.1206,0.6809,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,168,2.5105,0.4614,2.4523,0.5009,1.0982,0.6848,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,169,2.5103,0.4558,2.4404,0.4987,1.0994,0.6835,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,170,2.5523,0.4578,2.4559,0.5088,1.1045,0.6836,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,171,2.5249,0.4642,2.4796,0.5050,1.0793,0.6902,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,172,2.5194,0.4592,2.4297,0.4984,1.0884,0.6877,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,173,2.5601,0.4560,2.4312,0.4988,1.0601,0.6923,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,174,2.5881,0.4600,2.4908,0.4919,1.0552,0.6949,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,175,2.5093,0.4664,2.4742,0.5018,1.0436,0.7000,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,176,2.5300,0.4598,2.5002,0.4957,1.0404,0.6984,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,177,2.6404,0.4564,2.5350,0.5020,1.0317,0.6996,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,178,2.5280,0.4554,2.5089,0.4965,1.0210,0.7036,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,179,2.5051,0.4692,2.5181,0.4991,1.0238,0.7018,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,180,2.6033,0.4592,2.5884,0.5028,1.0094,0.7070,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,181,2.5302,0.4612,2.5054,0.4956,1.0161,0.7066,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,182,2.4959,0.4680,2.4773,0.4988,0.9970,0.7100,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,183,2.6295,0.4654,2.6121,0.4989,0.9859,0.7132,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,184,2.5601,0.4666,2.5728,0.5038,0.9691,0.7157,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,185,2.5275,0.4698,2.4787,0.5058,0.9615,0.7192,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,186,2.5988,0.4634,2.6106,0.4942,0.9642,0.7195,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,187,2.5689,0.4672,2.5843,0.5013,0.9452,0.7212,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,188,2.5409,0.4648,2.5322,0.5048,0.9470,0.7259,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,189,2.6004,0.4602,2.6231,0.5040,0.9359,0.7255,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,190,2.6260,0.4716,2.6241,0.5051,0.9350,0.7255,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,191,2.5761,0.4586,2.5520,0.5053,0.9189,0.7304,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,192,2.5720,0.4712,2.5901,0.5007,0.9100,0.7326,-1.0000,-1.0000
