name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_ReduceLROnPlateau,96,2.6346,0.3728,2.5437,0.3989,2.1345,0.4521,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,97,2.4213,0.4254,2.3355,0.4544,1.8497,0.5112,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,98,2.4000,0.4280,2.2948,0.4632,1.7382,0.5330,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,99,2.3602,0.4326,2.2757,0.4723,1.6938,0.5415,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,100,2.3622,0.4310,2.2549,0.4718,1.6588,0.5508,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,101,2.3868,0.4268,2.2261,0.4733,1.6395,0.5538,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,102,2.4004,0.4290,2.2941,0.4683,1.6026,0.5605,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,103,2.3671,0.4348,2.2850,0.4736,1.5792,0.5639,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,104,2.3728,0.4402,2.2793,0.4680,1.5684,0.5694,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,105,2.3903,0.4330,2.2886,0.4748,1.5504,0.5740,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,106,2.4253,0.4416,2.2764,0.4686,1.5391,0.5755,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,107,2.4173,0.4366,2.2927,0.4675,1.5325,0.5792,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,108,2.3882,0.4456,2.2515,0.4845,1.5154,0.5804,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,109,2.4010,0.4400,2.2331,0.4842,1.5057,0.5836,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,110,2.4027,0.4436,2.3042,0.4791,1.4790,0.5883,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,111,2.2770,0.4650,2.1588,0.5049,1.3215,0.6284,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,112,2.3070,0.4710,2.2028,0.5023,1.2596,0.6442,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,113,2.3110,0.4660,2.2115,0.5090,1.2377,0.6492,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,114,2.3169,0.4788,2.1855,0.5086,1.2226,0.6491,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,115,2.3104,0.4670,2.1957,0.5050,1.2120,0.6549,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,116,2.2841,0.4650,2.2071,0.5065,1.1987,0.6580,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,117,2.3258,0.4742,2.2478,0.5029,1.1819,0.6625,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,118,2.3389,0.4728,2.2492,0.5050,1.1642,0.6656,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,119,2.3645,0.4672,2.2526,0.5012,1.1491,0.6685,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,120,2.3531,0.4634,2.2290,0.5104,1.1380,0.6696,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,121,2.3057,0.4766,2.2491,0.5012,1.1325,0.6711,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,122,2.3432,0.4740,2.2545,0.5036,1.1220,0.6736,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,123,2.2933,0.4790,2.2436,0.5117,1.0313,0.6994,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,124,2.3123,0.4910,2.2428,0.5148,0.9960,0.7069,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,125,2.2989,0.4848,2.2389,0.5149,0.9947,0.7088,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,126,2.3245,0.4892,2.2337,0.5163,0.9848,0.7105,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,127,2.3535,0.4864,2.2425,0.5163,0.9746,0.7145,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,128,2.3388,0.4846,2.2580,0.5188,0.9641,0.7164,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,129,2.3279,0.4880,2.2633,0.5162,0.9510,0.7201,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,130,2.3380,0.4884,2.2559,0.5176,0.9536,0.7210,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,131,2.3462,0.4918,2.3059,0.5167,0.9337,0.7241,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,132,2.4073,0.4830,2.2864,0.5206,0.9314,0.7230,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,133,2.3703,0.4888,2.2684,0.5221,0.9240,0.7273,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,134,2.3266,0.4954,2.2764,0.5216,0.8777,0.7389,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,135,2.3920,0.4886,2.3145,0.5194,0.8656,0.7428,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,136,2.3546,0.4914,2.3118,0.5208,0.8567,0.7435,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,137,2.3696,0.4960,2.3049,0.5228,0.8523,0.7467,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,138,2.4159,0.4914,2.3225,0.5223,0.8400,0.7500,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,139,2.3901,0.4902,2.3236,0.5210,0.8381,0.7501,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,140,2.4221,0.4818,2.3227,0.5196,0.8320,0.7539,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,141,2.3985,0.4914,2.3337,0.5228,0.8221,0.7556,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,142,2.4176,0.4964,2.3326,0.5210,0.8219,0.7558,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,143,2.4256,0.4824,2.3200,0.5241,0.8161,0.7575,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,144,2.4219,0.4854,2.3287,0.5230,0.8121,0.7564,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,145,2.4233,0.4932,2.3223,0.5250,0.7902,0.7630,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,146,2.3852,0.4918,2.3339,0.5274,0.7824,0.7653,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,147,2.4220,0.4940,2.3326,0.5284,0.7792,0.7678,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,148,2.4332,0.4902,2.3426,0.5244,0.7744,0.7664,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,149,2.4363,0.4962,2.3480,0.5295,0.7780,0.7665,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,150,2.4048,0.4954,2.3392,0.5258,0.7685,0.7715,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,151,2.4342,0.4994,2.3544,0.5263,0.7763,0.7665,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,152,2.4458,0.4926,2.3546,0.5260,0.7682,0.7686,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,153,2.4241,0.4938,2.3496,0.5213,0.7666,0.7708,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,154,2.3810,0.4990,2.3420,0.5277,0.7663,0.7698,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,155,2.4391,0.4998,2.3522,0.5276,0.7607,0.7709,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,156,2.4424,0.4874,2.3563,0.5269,0.7410,0.7741,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,157,2.4241,0.5002,2.3676,0.5272,0.7456,0.7753,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,158,2.4247,0.4984,2.3598,0.5268,0.7397,0.7764,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,159,2.4305,0.4918,2.3605,0.5278,0.7430,0.7780,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,160,2.4014,0.5070,2.3611,0.5272,0.7414,0.7768,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,161,2.4617,0.4928,2.3688,0.5269,0.7367,0.7790,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,162,2.4389,0.4964,2.3670,0.5285,0.7384,0.7789,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,163,2.4418,0.4966,2.3718,0.5278,0.7374,0.7778,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,164,2.4082,0.4956,2.3737,0.5273,0.7315,0.7799,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,165,2.4456,0.4966,2.3741,0.5270,0.7238,0.7833,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,166,2.4719,0.4960,2.3743,0.5271,0.7270,0.7829,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,167,2.4499,0.4932,2.3823,0.5268,0.7245,0.7831,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,168,2.4475,0.4976,2.3790,0.5284,0.7208,0.7812,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,169,2.4799,0.4996,2.3784,0.5295,0.7202,0.7838,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,170,2.4561,0.5022,2.3840,0.5274,0.7228,0.7826,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,171,2.4482,0.5002,2.3827,0.5289,0.7253,0.7806,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,172,2.4633,0.5038,2.3788,0.5269,0.7167,0.7846,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,173,2.4465,0.4968,2.3808,0.5294,0.7146,0.7845,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,174,2.4525,0.4940,2.3810,0.5283,0.7161,0.7842,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,175,2.4785,0.4946,2.3831,0.5271,0.7251,0.7833,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,176,2.4976,0.4958,2.3804,0.5276,0.7218,0.7852,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,177,2.4749,0.5004,2.3917,0.5284,0.7113,0.7846,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,178,2.4488,0.5034,2.3877,0.5285,0.7123,0.7855,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,179,2.4737,0.4948,2.3855,0.5297,0.7108,0.7862,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,180,2.4580,0.4988,2.3844,0.5292,0.7139,0.7838,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,181,2.4318,0.4994,2.3842,0.5279,0.7105,0.7857,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,182,2.4741,0.4950,2.3863,0.5284,0.7110,0.7857,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,183,2.4119,0.5080,2.3876,0.5278,0.7081,0.7855,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,184,2.4448,0.4978,2.3898,0.5284,0.7071,0.7869,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,185,2.4591,0.5008,2.3881,0.5289,0.7073,0.7866,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,186,2.4616,0.5066,2.3867,0.5295,0.7143,0.7845,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,187,2.4457,0.5020,2.3899,0.5289,0.7074,0.7871,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,188,2.4422,0.4978,2.3890,0.5295,0.7122,0.7841,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,189,2.4559,0.4998,2.3896,0.5293,0.7124,0.7835,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,190,2.4425,0.5002,2.3893,0.5297,0.7073,0.7863,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,191,2.4826,0.4950,2.3912,0.5297,0.7078,0.7870,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,192,2.4651,0.4978,2.3921,0.5293,0.7093,0.7856,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,193,2.4497,0.4920,2.3919,0.5297,0.7085,0.7872,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,194,2.4521,0.4940,2.3922,0.5307,0.7058,0.7869,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,195,2.4164,0.5036,2.3951,0.5281,0.7036,0.7882,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,196,2.4611,0.5020,2.3951,0.5291,0.7033,0.7874,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,197,2.4327,0.5018,2.3944,0.5286,0.7099,0.7872,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,198,2.4488,0.4986,2.3945,0.5281,0.7063,0.7868,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,199,2.4468,0.5034,2.3939,0.5284,0.7009,0.7906,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,200,2.4626,0.5002,2.3927,0.5282,0.6982,0.7892,-1.0000,-1.0000
