name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_StepLR,116,3.2962,0.2352,3.1729,0.2682,3.2267,0.2465,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,117,3.3752,0.2280,3.2350,0.2604,3.2282,0.2437,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,118,3.3482,0.2310,3.2178,0.2599,3.2281,0.2456,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,119,3.2923,0.2374,3.1429,0.2779,3.2193,0.2453,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,120,3.2691,0.2528,3.1505,0.2717,3.2009,0.2503,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,121,3.4587,0.2236,3.3451,0.2526,3.2153,0.2467,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,122,3.2783,0.2384,3.1932,0.2763,3.2151,0.2460,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,123,3.3814,0.2150,3.2545,0.2487,3.2311,0.2467,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,124,3.3380,0.2250,3.1972,0.2615,3.1981,0.2508,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,125,3.3050,0.2392,3.2103,0.2658,3.1948,0.2519,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,126,3.3018,0.2376,3.1961,0.2640,3.2051,0.2504,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,127,3.3488,0.2352,3.1993,0.2769,3.2018,0.2493,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,128,3.2856,0.2504,3.1912,0.2778,3.2083,0.2528,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,129,3.2388,0.2566,3.1162,0.2826,3.1904,0.2540,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,130,3.4175,0.2272,3.2566,0.2630,3.2079,0.2485,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,131,3.3476,0.2358,3.2084,0.2604,3.2262,0.2456,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,132,3.3936,0.2336,3.2640,0.2650,3.2142,0.2501,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,133,3.3125,0.2366,3.1818,0.2805,3.1906,0.2517,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,134,3.3060,0.2356,3.2232,0.2591,3.1898,0.2514,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,135,3.3280,0.2400,3.2203,0.2667,3.1921,0.2525,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,136,3.4164,0.2218,3.2929,0.2559,3.1669,0.2600,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,137,3.3616,0.2358,3.2293,0.2684,3.1912,0.2509,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,138,3.3412,0.2454,3.2112,0.2749,3.1956,0.2503,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,139,3.4687,0.2164,3.3829,0.2442,3.1791,0.2533,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,140,3.3734,0.2306,3.2908,0.2583,3.2122,0.2499,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,141,3.3083,0.2470,3.1879,0.2733,3.2049,0.2484,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,142,3.3380,0.2322,3.2060,0.2725,3.1766,0.2552,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,143,3.3257,0.2362,3.2220,0.2660,3.1788,0.2552,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,144,3.3610,0.2314,3.2586,0.2598,3.1792,0.2559,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,145,3.2873,0.2430,3.1742,0.2769,3.1779,0.2549,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,146,3.2858,0.2366,3.1812,0.2737,3.1826,0.2540,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,147,3.2793,0.2418,3.1331,0.2798,3.2083,0.2494,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,148,3.3154,0.2362,3.2050,0.2620,3.1746,0.2554,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,149,3.3159,0.2392,3.1809,0.2643,3.1810,0.2520,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,150,3.3452,0.2478,3.2116,0.2801,3.1860,0.2544,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,151,3.2882,0.2476,3.2050,0.2782,3.1899,0.2531,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,152,3.3584,0.2296,3.2745,0.2617,3.1929,0.2533,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,153,3.3538,0.2438,3.1880,0.2817,3.1939,0.2513,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,154,3.2880,0.2404,3.2286,0.2675,3.1969,0.2497,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,155,3.3557,0.2226,3.2641,0.2519,3.1959,0.2534,-1.0000,-1.0000
cifar_more_step_scheduler_StepLR,156,3.4018,0.2336,3.2498,0.2700,3.1836,0.2531,-1.0000,-1.0000
