name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
gamma_uniform_nc_50_J_8,21,"[2, 1, 2, 3, 0, 0, 4, 4, 2, 1, 1, 1, 1, 0, 3, 4, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 1, 3, 4, 3, 4, 0, 5, 1, 2, 4, 1, 1, 1, 2, 2, 4, 1, 1, 3, 2, 2, 5, 3, 2, 0, 4, 1, 3, 2, 2, 3, 0, 1, 3, 2, 2, 1, 2, 4, 3, 1, 2, 2, 2, 2, 0, 1, 4, 3, 0, 0, 5, 4, 0, 3, 3, 0, 3, 3, 3, 1, 2, 3, 1, 1, 3, 5, 2, 2, 0, 1, 2]",2.8944,0.2349,2.8858,0.2353,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,22,"[2, 1, 2, 3, 1, 0, 4, 4, 3, 1, 1, 1, 1, 0, 3, 4, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 1, 3, 4, 4, 4, 0, 5, 1, 2, 4, 1, 1, 1, 2, 2, 4, 1, 1, 3, 2, 2, 5, 3, 2, 0, 4, 2, 3, 2, 2, 3, 0, 1, 3, 2, 3, 2, 2, 4, 3, 2, 2, 3, 2, 2, 0, 1, 4, 3, 0, 0, 5, 4, 0, 3, 3, 0, 4, 3, 3, 1, 2, 3, 1, 1, 3, 5, 2, 2, 0, 2, 2]",2.8981,0.2682,2.8893,0.2704,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,23,"[2, 1, 2, 3, 1, 0, 4, 4, 3, 1, 1, 1, 1, 0, 3, 4, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 1, 3, 4, 4, 5, 0, 5, 1, 2, 4, 1, 1, 1, 2, 3, 4, 1, 1, 3, 2, 2, 5, 4, 2, 0, 4, 2, 3, 2, 2, 3, 0, 2, 3, 2, 3, 3, 3, 4, 3, 2, 2, 3, 2, 2, 0, 1, 4, 3, 0, 0, 5, 4, 0, 3, 3, 0, 5, 3, 3, 2, 2, 3, 2, 1, 4, 5, 2, 2, 0, 2, 2]",2.8898,0.2415,2.8800,0.2438,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,24,"[2, 2, 2, 3, 2, 0, 4, 4, 4, 1, 1, 1, 1, 1, 4, 4, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 2, 3, 4, 4, 5, 0, 5, 1, 2, 4, 1, 1, 1, 2, 3, 4, 1, 1, 3, 2, 2, 5, 4, 2, 0, 4, 2, 3, 3, 2, 4, 0, 2, 3, 2, 3, 3, 3, 4, 3, 2, 2, 3, 2, 2, 0, 1, 4, 3, 0, 0, 5, 4, 0, 4, 3, 0, 5, 3, 3, 3, 2, 3, 2, 1, 4, 5, 2, 2, 0, 2, 2]",2.8606,0.2494,2.8521,0.2501,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,25,"[2, 2, 2, 3, 2, 1, 5, 4, 4, 1, 1, 1, 1, 1, 4, 4, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 3, 3, 4, 4, 5, 0, 5, 2, 2, 4, 1, 1, 1, 2, 3, 4, 1, 1, 3, 2, 2, 5, 4, 3, 0, 4, 2, 3, 3, 2, 5, 0, 2, 3, 2, 3, 3, 3, 4, 3, 2, 2, 3, 2, 2, 1, 1, 4, 3, 0, 0, 5, 4, 0, 4, 3, 0, 6, 3, 3, 3, 2, 4, 2, 1, 4, 5, 2, 2, 0, 3, 2]",2.8538,0.2618,2.8438,0.2637,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,26,"[2, 3, 2, 3, 2, 1, 5, 4, 4, 1, 1, 1, 1, 1, 4, 4, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 3, 3, 4, 4, 5, 0, 5, 2, 2, 4, 2, 1, 1, 2, 3, 4, 1, 1, 3, 2, 2, 5, 4, 3, 0, 5, 2, 3, 3, 2, 5, 0, 3, 3, 2, 3, 4, 3, 4, 3, 2, 2, 3, 3, 2, 1, 1, 4, 3, 0, 0, 6, 4, 1, 4, 4, 0, 6, 3, 3, 3, 2, 4, 2, 1, 4, 5, 2, 2, 0, 3, 3]",2.8400,0.2573,2.8307,0.2588,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,27,"[2, 3, 2, 3, 2, 1, 5, 5, 4, 1, 1, 1, 1, 1, 4, 5, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 3, 3, 4, 5, 5, 0, 5, 2, 2, 4, 3, 2, 1, 2, 4, 4, 1, 1, 3, 2, 2, 5, 4, 3, 0, 5, 2, 3, 3, 2, 5, 0, 3, 4, 2, 3, 4, 3, 4, 3, 2, 2, 3, 3, 2, 1, 2, 4, 3, 0, 0, 6, 4, 1, 5, 4, 0, 6, 3, 3, 3, 2, 4, 2, 1, 4, 5, 2, 3, 0, 3, 3]",2.8315,0.2618,2.8221,0.2628,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,28,"[2, 3, 2, 4, 2, 2, 5, 6, 4, 1, 1, 1, 1, 1, 4, 5, 2, 4, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 3, 4, 4, 6, 5, 0, 5, 2, 2, 4, 3, 2, 1, 2, 4, 4, 1, 2, 4, 2, 2, 5, 4, 3, 0, 5, 2, 3, 3, 2, 5, 0, 3, 4, 2, 3, 4, 3, 4, 3, 2, 2, 3, 4, 2, 1, 3, 4, 3, 0, 0, 6, 4, 1, 5, 4, 0, 6, 3, 3, 3, 2, 5, 2, 1, 4, 5, 2, 3, 0, 3, 3]",2.8303,0.2623,2.8201,0.2637,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,29,"[2, 3, 2, 5, 2, 2, 5, 6, 4, 1, 1, 1, 1, 1, 4, 6, 2, 4, 1, 3, 5, 1, 4, 1, 3, 2, 1, 1, 3, 4, 4, 6, 5, 0, 5, 2, 2, 4, 3, 2, 1, 2, 4, 4, 1, 2, 4, 2, 3, 5, 4, 4, 0, 5, 2, 3, 3, 2, 5, 0, 3, 4, 2, 3, 4, 3, 4, 3, 2, 2, 3, 4, 2, 2, 3, 4, 3, 0, 0, 6, 4, 1, 6, 4, 0, 6, 3, 3, 3, 2, 6, 2, 2, 4, 5, 3, 3, 0, 3, 3]",2.8164,0.2556,2.8063,0.2570,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,30,"[2, 3, 2, 6, 2, 2, 5, 7, 4, 1, 1, 2, 1, 1, 4, 7, 2, 4, 1, 3, 5, 1, 4, 1, 3, 2, 1, 1, 3, 4, 4, 6, 5, 0, 5, 2, 2, 5, 3, 2, 1, 2, 4, 4, 1, 2, 4, 2, 3, 5, 4, 4, 0, 6, 2, 3, 4, 2, 5, 0, 3, 4, 2, 3, 4, 3, 4, 3, 2, 2, 3, 4, 2, 3, 3, 4, 3, 1, 0, 6, 4, 1, 6, 4, 0, 6, 3, 3, 3, 2, 6, 2, 2, 4, 6, 3, 3, 0, 3, 3]",2.8099,0.2601,2.8003,0.2612,2.8060,0.2607
