name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
split_by_role_gamma_uniform_nc_1_J_8,28,"[4, 3, 4, 3, 3, 4, 6, 2, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 4, 1, 3, 3, 1, 2, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 3, 4, 6, 4, 3, 4, 2, 2, 2, 3, 5, 4, 1, 3, 2, 1, 2, 3, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 3, 2, 2, 4, 2, 5, 3, 3, 2, 1, 4, 2, 3, 4, 3, 6, 1, 2, 3, 2, 3, 4, 5, 2, 1, 2, 4, 1, 6, 3, 0, 3, 3, 1, 6, 5, 3]",2.8109,0.2629,2.7994,0.2641,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,29,"[4, 3, 4, 4, 3, 4, 6, 2, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 4, 2, 3, 3, 2, 2, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 3, 4, 6, 4, 3, 4, 2, 2, 2, 3, 6, 4, 1, 3, 2, 1, 2, 3, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 3, 2, 3, 4, 2, 5, 3, 3, 2, 1, 4, 3, 3, 4, 3, 6, 1, 2, 3, 2, 3, 4, 6, 2, 2, 2, 4, 1, 6, 3, 0, 3, 4, 1, 6, 6, 3]",2.8106,0.2669,2.7982,0.2684,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,30,"[4, 3, 5, 4, 3, 4, 6, 2, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 4, 2, 3, 3, 2, 3, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 3, 4, 6, 4, 3, 4, 2, 2, 2, 3, 6, 4, 1, 3, 3, 1, 2, 3, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 4, 3, 4, 4, 2, 6, 3, 3, 2, 1, 4, 3, 3, 4, 4, 6, 1, 3, 3, 2, 3, 4, 6, 2, 2, 2, 4, 1, 6, 3, 0, 3, 4, 1, 6, 6, 4]",2.7975,0.2652,2.7852,0.2670,2.7919,0.2666
split_by_role_gamma_uniform_nc_1_J_8,31,"[4, 3, 6, 4, 3, 4, 6, 2, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 4, 2, 3, 3, 2, 3, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 4, 5, 6, 4, 3, 4, 2, 2, 2, 3, 6, 4, 1, 3, 3, 1, 2, 3, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 4, 3, 4, 4, 3, 6, 3, 3, 2, 2, 4, 3, 3, 4, 4, 6, 1, 3, 3, 2, 3, 4, 6, 3, 2, 2, 5, 1, 6, 3, 1, 3, 4, 2, 6, 7, 4]",2.7857,0.2676,2.7747,0.2691,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,32,"[4, 3, 7, 4, 3, 4, 6, 3, 3, 2, 2, 1, 1, 2, 2, 2, 2, 3, 4, 2, 3, 3, 2, 3, 4, 6, 4, 4, 2, 3, 5, 3, 4, 1, 2, 4, 5, 7, 4, 3, 4, 2, 3, 2, 3, 6, 4, 1, 3, 3, 1, 2, 4, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 4, 3, 4, 4, 3, 6, 3, 3, 2, 2, 4, 4, 3, 4, 4, 6, 1, 4, 3, 2, 3, 4, 6, 3, 2, 2, 5, 2, 6, 3, 1, 3, 4, 2, 6, 7, 4]",2.7794,0.2673,2.7683,0.2689,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,33,"[4, 3, 7, 4, 3, 4, 7, 3, 3, 2, 2, 1, 2, 2, 2, 2, 2, 4, 4, 2, 3, 3, 2, 3, 4, 6, 4, 4, 2, 3, 5, 4, 4, 1, 2, 4, 5, 7, 4, 3, 4, 2, 3, 2, 4, 7, 4, 1, 3, 3, 1, 2, 4, 5, 1, 0, 0, 3, 3, 0, 0, 1, 6, 4, 3, 4, 4, 3, 6, 3, 3, 2, 2, 4, 4, 4, 4, 4, 6, 1, 4, 4, 2, 3, 4, 6, 3, 2, 2, 5, 2, 6, 3, 1, 3, 5, 2, 6, 7, 4]",2.7709,0.2676,2.7600,0.2692,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,34,"[4, 3, 7, 4, 3, 4, 7, 3, 3, 2, 2, 1, 2, 2, 2, 2, 2, 4, 4, 2, 3, 4, 2, 3, 4, 6, 4, 5, 2, 3, 5, 4, 4, 1, 2, 4, 5, 7, 4, 3, 4, 2, 3, 3, 4, 7, 4, 1, 3, 3, 1, 2, 5, 5, 1, 0, 0, 3, 3, 0, 0, 1, 7, 4, 3, 4, 4, 3, 6, 3, 3, 3, 2, 4, 5, 4, 4, 4, 6, 2, 4, 5, 2, 3, 4, 6, 3, 2, 2, 5, 2, 6, 3, 2, 3, 5, 2, 6, 7, 4]",2.7637,0.2679,2.7525,0.2690,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,35,"[4, 3, 8, 4, 3, 4, 7, 3, 3, 2, 2, 1, 2, 2, 2, 2, 2, 4, 4, 3, 3, 5, 2, 3, 4, 7, 4, 5, 2, 3, 5, 4, 4, 1, 3, 4, 5, 7, 4, 3, 4, 2, 3, 3, 4, 7, 4, 1, 3, 3, 1, 2, 5, 5, 1, 0, 0, 3, 3, 0, 0, 1, 8, 4, 4, 4, 4, 3, 6, 3, 3, 3, 2, 4, 5, 4, 4, 4, 6, 3, 5, 6, 2, 3, 4, 6, 3, 2, 2, 5, 2, 6, 3, 2, 3, 5, 2, 6, 7, 4]",2.7649,0.2645,2.7533,0.2651,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,36,"[4, 3, 8, 4, 3, 4, 8, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 3, 3, 5, 2, 3, 4, 7, 5, 5, 2, 3, 5, 5, 4, 1, 4, 4, 5, 7, 4, 3, 4, 2, 3, 3, 4, 7, 4, 1, 4, 3, 1, 3, 5, 5, 1, 0, 1, 3, 3, 1, 0, 1, 8, 4, 4, 4, 4, 3, 6, 3, 3, 3, 2, 4, 5, 4, 4, 4, 6, 3, 5, 6, 2, 3, 4, 7, 3, 2, 2, 5, 2, 6, 3, 2, 3, 5, 2, 6, 7, 4]",2.7514,0.2740,2.7396,0.2754,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,37,"[5, 4, 8, 4, 3, 5, 9, 3, 3, 2, 2, 3, 2, 2, 2, 2, 2, 4, 4, 3, 3, 6, 2, 3, 4, 7, 6, 5, 2, 3, 5, 5, 4, 1, 4, 4, 5, 7, 4, 3, 4, 2, 3, 3, 4, 7, 4, 1, 4, 3, 1, 4, 5, 5, 1, 0, 1, 3, 3, 1, 0, 1, 8, 4, 5, 4, 4, 3, 6, 3, 3, 3, 2, 4, 5, 4, 4, 4, 6, 3, 5, 6, 2, 3, 4, 7, 3, 2, 2, 5, 2, 6, 3, 2, 3, 5, 2, 6, 8, 4]",2.7458,0.2711,2.7346,0.2727,-1.0000,-1.0000
