round,val_loss,val_acc,test_loss,test_acc
414,11.4668,0.1792,11.9036,0.1892
415,11.4812,0.1792,11.9480,0.1893
416,11.4334,0.1764,11.8936,0.1896
417,11.3889,0.1856,11.9951,0.1886
418,11.3935,0.1788,11.9650,0.1892
419,11.2549,0.1844,11.9342,0.1872
420,11.5294,0.1816,11.9738,0.1902
421,11.4789,0.1780,11.9906,0.1895
422,11.4387,0.1842,11.9765,0.1902
423,11.4187,0.1788,11.9716,0.1892
424,11.4314,0.1852,11.9833,0.1901
425,11.3402,0.1852,11.9684,0.1916
426,11.6723,0.1884,12.1282,0.1903
427,11.5740,0.1802,12.1059,0.1904
428,11.5551,0.1878,12.1536,0.1903
429,11.6710,0.1810,12.1743,0.1904
430,11.5749,0.1826,12.1674,0.1875
431,11.7742,0.1796,12.1746,0.1909
432,11.7459,0.1862,12.1930,0.1897
433,11.6391,0.1816,12.1830,0.1870
434,11.6839,0.1832,12.1769,0.1908
435,11.5610,0.1866,12.1477,0.1917
436,11.7129,0.1800,12.2675,0.1899
437,11.7470,0.1762,12.2474,0.1875
438,11.7054,0.1830,12.2592,0.1864
439,11.7262,0.1816,12.2589,0.1894
440,11.8170,0.1864,12.2898,0.1881
441,11.7344,0.1824,12.2859,0.1886
442,11.7616,0.1836,12.3088,0.1883
443,11.8264,0.1792,12.3540,0.1889
444,11.8619,0.1904,12.3451,0.1887
445,11.8777,0.1764,12.3488,0.1901
446,11.7953,0.1812,12.3668,0.1920
447,11.7901,0.1828,12.3101,0.1919
448,11.8551,0.1824,12.4102,0.1910
449,11.6126,0.1890,12.3999,0.1886
450,11.8641,0.1808,12.3892,0.1905
451,11.8956,0.1836,12.3643,0.1895
452,12.0197,0.1758,12.4084,0.1902
453,12.0032,0.1804,12.4419,0.1899
454,11.8939,0.1816,12.4134,0.1898
455,11.8435,0.1858,12.3898,0.1887
456,11.7774,0.1834,12.3824,0.1874
457,11.8799,0.1802,12.4036,0.1878
458,11.8304,0.1784,12.3590,0.1914
459,11.8256,0.1798,12.4132,0.1897
460,11.8437,0.1800,12.4355,0.1882
461,11.8658,0.1856,12.4007,0.1873
462,11.8908,0.1846,12.4858,0.1892
463,11.9170,0.1776,12.4702,0.1896
464,12.0096,0.1794,12.5078,0.1887
465,11.8784,0.1800,12.5043,0.1885
466,12.0170,0.1786,12.4590,0.1881
467,11.8886,0.1794,12.5343,0.1898
468,12.0079,0.1826,12.4751,0.1872
469,11.8785,0.1816,12.4446,0.1882
470,12.0078,0.1776,12.5331,0.1900
471,12.0081,0.1796,12.5475,0.1902
472,11.9662,0.1804,12.5855,0.1896
473,12.0231,0.1826,12.6285,0.1890
474,12.2259,0.1824,12.6568,0.1898
475,12.1467,0.1790,12.6691,0.1909
476,12.0992,0.1778,12.6572,0.1899
477,12.1568,0.1820,12.6880,0.1890
478,12.0382,0.1830,12.6628,0.1886
479,12.1875,0.1738,12.7157,0.1903
480,12.1981,0.1804,12.7199,0.1888
481,12.1270,0.1758,12.6959,0.1889
482,12.0321,0.1844,12.6953,0.1892
483,12.0935,0.1782,12.6973,0.1888
484,12.1379,0.1778,12.7182,0.1888
485,12.1150,0.1808,12.7411,0.1887
486,12.2725,0.1820,12.8228,0.1897
487,12.4177,0.1818,12.8146,0.1924
488,12.2705,0.1760,12.7760,0.1879
489,12.3225,0.1794,12.8173,0.1916
490,12.1741,0.1812,12.8597,0.1901
491,12.3055,0.1870,12.9104,0.1907
492,12.2927,0.1782,12.8861,0.1901
493,12.4086,0.1780,12.8893,0.1899
494,12.3766,0.1776,12.9466,0.1900
495,12.3570,0.1836,12.9198,0.1894
496,12.3389,0.1802,12.8984,0.1915
497,12.5373,0.1770,12.9700,0.1893
498,12.3344,0.1850,12.9719,0.1904
499,12.3416,0.1854,13.0199,0.1891
500,12.3437,0.1810,13.0054,0.1881
501,12.4051,0.1884,12.9894,0.1887
502,12.3585,0.1854,12.9212,0.1895
503,12.3812,0.1782,12.9548,0.1899
504,12.5559,0.1852,12.9642,0.1907
505,12.3459,0.1828,12.9718,0.1911
506,12.2633,0.1778,12.9126,0.1892
507,12.4323,0.1850,12.9496,0.1895
508,12.5212,0.1820,12.9852,0.1891
509,12.4181,0.1818,13.0097,0.1896
510,12.3719,0.1820,13.0179,0.1898
511,12.4783,0.1800,13.0626,0.1902
512,12.5475,0.1806,13.0889,0.1915
513,12.4925,0.1788,13.0981,0.1886
514,12.4962,0.1828,13.1011,0.1895
515,12.7028,0.1754,13.0901,0.1895
516,12.6039,0.1778,13.1264,0.1902
517,12.5647,0.1806,13.1377,0.1924
518,12.5082,0.1786,13.1183,0.1887
519,12.4902,0.1832,13.0852,0.1915
520,12.5661,0.1828,13.0813,0.1897
521,12.6053,0.1776,13.1275,0.1911
522,12.6704,0.1798,13.1136,0.1906
523,12.5088,0.1864,13.0953,0.1904
524,12.5965,0.1788,13.1121,0.1900
525,12.4709,0.1858,13.1244,0.1889
526,12.5940,0.1850,13.0784,0.1870
527,12.6339,0.1826,13.1247,0.1899
528,12.5914,0.1820,13.0816,0.1891
529,12.7365,0.1740,13.1292,0.1890
530,12.6473,0.1826,13.1429,0.1899
531,12.4570,0.1832,13.1194,0.1912
532,12.6386,0.1812,13.1918,0.1905
533,12.7220,0.1760,13.1907,0.1903
534,12.5689,0.1790,13.1924,0.1898
535,12.4911,0.1824,13.1981,0.1899
536,12.7334,0.1808,13.2236,0.1902
537,12.6144,0.1782,13.2289,0.1901
538,12.6537,0.1772,13.2141,0.1884
539,12.6622,0.1782,13.2733,0.1899
540,12.6529,0.1834,13.2933,0.1890
541,12.7370,0.1790,13.2926,0.1884
542,12.8506,0.1750,13.3502,0.1897
543,12.6900,0.1868,13.3424,0.1898
544,12.8009,0.1808,13.3634,0.1902
545,12.7981,0.1856,13.3524,0.1895
546,12.8181,0.1798,13.3733,0.1896
547,12.7866,0.1816,13.3815,0.1883
548,12.8141,0.1826,13.3845,0.1869
549,12.9119,0.1780,13.4413,0.1891
550,12.9113,0.1776,13.4482,0.1900
551,12.8810,0.1804,13.4087,0.1882
552,12.8568,0.1860,13.4541,0.1894
553,12.8868,0.1828,13.4716,0.1886
554,12.9821,0.1818,13.4745,0.1901
555,12.8313,0.1822,13.4959,0.1892
556,12.8510,0.1860,13.4785,0.1902
557,12.8671,0.1798,13.4902,0.1903
558,12.8626,0.1806,13.5181,0.1888
559,12.8824,0.1798,13.5167,0.1917
560,12.8465,0.1794,13.4842,0.1889
561,12.8349,0.1860,13.4427,0.1899
562,12.8055,0.1840,13.4714,0.1910
563,12.8533,0.1832,13.4800,0.1894
564,12.8703,0.1808,13.4841,0.1894
565,13.0615,0.1864,13.5164,0.1892
566,12.8562,0.1828,13.4955,0.1882
567,12.8851,0.1844,13.5250,0.1900
568,12.9877,0.1886,13.5354,0.1877
569,12.8621,0.1798,13.5065,0.1884
570,13.0115,0.1852,13.5413,0.1895
571,12.9322,0.1876,13.5544,0.1887
572,12.9876,0.1796,13.5482,0.1896
573,13.0374,0.1802,13.5850,0.1890
574,13.0187,0.1742,13.6152,0.1891
575,13.0396,0.1852,13.5922,0.1905
576,13.0577,0.1796,13.6217,0.1901
577,13.0820,0.1840,13.6397,0.1886
578,13.0436,0.1786,13.5848,0.1890
579,12.9640,0.1864,13.6122,0.1902
580,12.9533,0.1866,13.5994,0.1895
581,12.9884,0.1796,13.5959,0.1895
582,13.0303,0.1832,13.6341,0.1865
583,12.8635,0.1796,13.5445,0.1868
584,12.8325,0.1826,13.4629,0.1873
585,12.9714,0.1814,13.5230,0.1880
586,12.8741,0.1818,13.4705,0.1875
587,12.9719,0.1784,13.5267,0.1884
588,13.0350,0.1842,13.5297,0.1890
589,12.9811,0.1850,13.5743,0.1896
590,12.9989,0.1896,13.5698,0.1905
591,12.9662,0.1812,13.5297,0.1913
592,12.9679,0.1782,13.5448,0.1884
593,12.9910,0.1904,13.5658,0.1910
594,13.0709,0.1820,13.5935,0.1904
595,13.0338,0.1792,13.5895,0.1902
596,13.0419,0.1860,13.6166,0.1893
597,13.0106,0.1784,13.6302,0.1899
598,13.0843,0.1814,13.6065,0.1907
599,13.0986,0.1794,13.6044,0.1865
600,12.9693,0.1842,13.5169,0.1897
601,12.9215,0.1826,13.5505,0.1888
602,12.9926,0.1774,13.5601,0.1888
603,12.9597,0.1872,13.5386,0.1905
604,13.0585,0.1830,13.5678,0.1885
605,13.0207,0.1800,13.5713,0.1893
606,13.0735,0.1814,13.5617,0.1889
607,13.0479,0.1874,13.5924,0.1882
608,12.8800,0.1908,13.6041,0.1875
609,13.0131,0.1838,13.6158,0.1873
610,13.0048,0.1842,13.6285,0.1874
611,12.9959,0.1828,13.6045,0.1886
612,13.0970,0.1786,13.6289,0.1878
613,12.9968,0.1780,13.6326,0.1880
614,13.0274,0.1810,13.6500,0.1893
615,13.1016,0.1808,13.6518,0.1889
616,13.0984,0.1820,13.6728,0.1898
617,13.0094,0.1804,13.6828,0.1884
618,13.1794,0.1848,13.6888,0.1893
619,13.1571,0.1832,13.7026,0.1893
620,13.1386,0.1802,13.7212,0.1904
621,13.1596,0.1832,13.7167,0.1874
622,13.2096,0.1798,13.7216,0.1896
623,13.1519,0.1734,13.7404,0.1896
624,13.2099,0.1844,13.7334,0.1901
625,13.3375,0.1744,13.7596,0.1900
626,13.1786,0.1838,13.7516,0.1892
627,13.1902,0.1752,13.7655,0.1893
628,13.1978,0.1784,13.7740,0.1901
629,13.1799,0.1870,13.7847,0.1901
630,13.1123,0.1820,13.7753,0.1884
631,13.2998,0.1788,13.7501,0.1900
632,13.1507,0.1864,13.7552,0.1895
