name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_shard_iid_J_16_LR_0.01,221,4.1235,0.2922,4.1937,0.2934,2.5096,0.4261
hetetogeneous_shard_iid_J_16_LR_0.01,222,4.1140,0.2976,4.1528,0.3016,2.4713,0.4279
hetetogeneous_shard_iid_J_16_LR_0.01,223,4.2103,0.2908,4.2229,0.2948,2.5232,0.4259
hetetogeneous_shard_iid_J_16_LR_0.01,224,4.1186,0.2912,4.1957,0.2956,2.5021,0.4278
hetetogeneous_shard_iid_J_16_LR_0.01,225,4.2131,0.2912,4.2584,0.2927,2.5353,0.4245
hetetogeneous_shard_iid_J_16_LR_0.01,226,4.1494,0.2900,4.1846,0.2964,2.5169,0.4228
hetetogeneous_shard_iid_J_16_LR_0.01,227,4.1311,0.2934,4.1564,0.2991,2.4802,0.4300
hetetogeneous_shard_iid_J_16_LR_0.01,228,4.1592,0.2924,4.1844,0.2945,2.5182,0.4233
hetetogeneous_shard_iid_J_16_LR_0.01,229,4.2229,0.2912,4.1932,0.2975,2.5170,0.4264
hetetogeneous_shard_iid_J_16_LR_0.01,230,4.1083,0.2906,4.1404,0.2975,2.5014,0.4248
hetetogeneous_shard_iid_J_16_LR_0.01,231,4.0350,0.2988,4.1437,0.2998,2.4491,0.4342
hetetogeneous_shard_iid_J_16_LR_0.01,232,4.0830,0.2946,4.1737,0.2966,2.4467,0.4284
hetetogeneous_shard_iid_J_16_LR_0.01,233,4.0645,0.2886,4.0570,0.2943,2.4011,0.4338
hetetogeneous_shard_iid_J_16_LR_0.01,234,4.0522,0.2944,4.0466,0.3000,2.3745,0.4383
hetetogeneous_shard_iid_J_16_LR_0.01,235,4.0974,0.2964,4.1060,0.3005,2.4083,0.4389
hetetogeneous_shard_iid_J_16_LR_0.01,236,4.2024,0.2960,4.1959,0.3040,2.4558,0.4376
hetetogeneous_shard_iid_J_16_LR_0.01,237,4.1851,0.2888,4.1758,0.2991,2.4512,0.4372
hetetogeneous_shard_iid_J_16_LR_0.01,238,4.1647,0.3002,4.2010,0.3024,2.4509,0.4361
hetetogeneous_shard_iid_J_16_LR_0.01,239,4.1206,0.2920,4.1776,0.3042,2.4113,0.4406
hetetogeneous_shard_iid_J_16_LR_0.01,240,4.0680,0.2974,4.1046,0.3022,2.3880,0.4379
hetetogeneous_shard_iid_J_16_LR_0.01,241,4.1741,0.2914,4.2238,0.3036,2.4427,0.4372
hetetogeneous_shard_iid_J_16_LR_0.01,242,4.1888,0.2898,4.2247,0.3027,2.4697,0.4376
